timestamp_epoch,timestamp_data_hora,seq,byte_hex,byte_bin_msb,byte_bin_lsb_temporal,uart_frame_reconstruido
1776105504.530467,13/04/2026 15:38:24,3098,18,00011000,00011000,0 00011000 1
1776105504.530666,13/04/2026 15:38:24,3099,06,00000110,01100000,0 01100000 1
1776105504.530789,13/04/2026 15:38:24,3100,FE,11111110,01111111,0 01111111 1
1776105514.540797,13/04/2026 15:38:34,3101,00,00000000,00000000,0 00000000 1
1776105514.540974,13/04/2026 15:38:34,3102,18,00011000,00011000,0 00011000 1
1776105514.541030,13/04/2026 15:38:34,3103,E0,11100000,00000111,0 00000111 1
1776105514.541075,13/04/2026 15:38:34,3104,18,00011000,00011000,0 00011000 1
1776105514.541117,13/04/2026 15:38:34,3105,E0,11100000,00000111,0 00000111 1
1776105514.541157,13/04/2026 15:38:34,3106,98,10011000,00011001,0 00011001 1
1776105514.541197,13/04/2026 15:38:34,3107,E0,11100000,00000111,0 00000111 1
1776105514.541237,13/04/2026 15:38:34,3108,98,10011000,00011001,0 00011001 1
1776105514.541276,13/04/2026 15:38:34,3109,E0,11100000,00000111,0 00000111 1
1776105514.541315,13/04/2026 15:38:34,3110,18,00011000,00011000,0 00011000 1
1776105514.541355,13/04/2026 15:38:34,3111,E0,11100000,00000111,0 00000111 1
1776105514.541394,13/04/2026 15:38:34,3112,18,00011000,00011000,0 00011000 1
1776105514.541440,13/04/2026 15:38:34,3113,E0,11100000,00000111,0 00000111 1
1776105514.541478,13/04/2026 15:38:34,3114,18,00011000,00011000,0 00011000 1
1776105514.541515,13/04/2026 15:38:34,3115,E0,11100000,00000111,0 00000111 1
1776105514.541552,13/04/2026 15:38:34,3116,98,10011000,00011001,0 00011001 1
1776105514.550645,13/04/2026 15:38:34,3117,1E,00011110,01111000,0 01111000 1
1776105514.550932,13/04/2026 15:38:34,3118,18,00011000,00011000,0 00011000 1
1776105514.551122,13/04/2026 15:38:34,3119,06,00000110,01100000,0 01100000 1
1776105514.551241,13/04/2026 15:38:34,3120,FE,11111110,01111111,0 01111111 1
1776105524.561219,13/04/2026 15:38:44,3121,00,00000000,00000000,0 00000000 1
1776105524.561401,13/04/2026 15:38:44,3122,18,00011000,00011000,0 00011000 1
1776105524.561460,13/04/2026 15:38:44,3123,E0,11100000,00000111,0 00000111 1
1776105524.561508,13/04/2026 15:38:44,3124,18,00011000,00011000,0 00011000 1
1776105524.561551,13/04/2026 15:38:44,3125,E0,11100000,00000111,0 00000111 1
1776105524.561592,13/04/2026 15:38:44,3126,98,10011000,00011001,0 00011001 1
1776105524.561634,13/04/2026 15:38:44,3127,E0,11100000,00000111,0 00000111 1
1776105524.561674,13/04/2026 15:38:44,3128,98,10011000,00011001,0 00011001 1
1776105524.561714,13/04/2026 15:38:44,3129,E0,11100000,00000111,0 00000111 1
1776105524.561754,13/04/2026 15:38:44,3130,18,00011000,00011000,0 00011000 1
1776105524.561793,13/04/2026 15:38:44,3131,E0,11100000,00000111,0 00000111 1
1776105524.561832,13/04/2026 15:38:44,3132,18,00011000,00011000,0 00011000 1
1776105524.561872,13/04/2026 15:38:44,3133,E0,11100000,00000111,0 00000111 1
1776105524.561911,13/04/2026 15:38:44,3134,18,00011000,00011000,0 00011000 1
1776105524.561951,13/04/2026 15:38:44,3135,E0,11100000,00000111,0 00000111 1
1776105524.561991,13/04/2026 15:38:44,3136,98,10011000,00011001,0 00011001 1
1776105524.571128,13/04/2026 15:38:44,3137,1E,00011110,01111000,0 01111000 1
1776105524.571427,13/04/2026 15:38:44,3138,18,00011000,00011000,0 00011000 1
1776105524.571612,13/04/2026 15:38:44,3139,06,00000110,01100000,0 01100000 1
1776105524.571733,13/04/2026 15:38:44,3140,FE,11111110,01111111,0 01111111 1
1776105534.581634,13/04/2026 15:38:54,3141,00,00000000,00000000,0 00000000 1
1776105534.581804,13/04/2026 15:38:54,3142,18,00011000,00011000,0 00011000 1
1776105534.581860,13/04/2026 15:38:54,3143,E0,11100000,00000111,0 00000111 1
1776105534.581906,13/04/2026 15:38:54,3144,18,00011000,00011000,0 00011000 1
1776105534.581948,13/04/2026 15:38:54,3145,E0,11100000,00000111,0 00000111 1
1776105534.581989,13/04/2026 15:38:54,3146,98,10011000,00011001,0 00011001 1
1776105534.582030,13/04/2026 15:38:54,3147,E0,11100000,00000111,0 00000111 1
1776105534.582070,13/04/2026 15:38:54,3148,98,10011000,00011001,0 00011001 1
1776105534.582110,13/04/2026 15:38:54,3149,E0,11100000,00000111,0 00000111 1
1776105534.582150,13/04/2026 15:38:54,3150,18,00011000,00011000,0 00011000 1
1776105534.582190,13/04/2026 15:38:54,3151,E0,11100000,00000111,0 00000111 1
1776105534.582229,13/04/2026 15:38:54,3152,18,00011000,00011000,0 00011000 1
1776105534.582269,13/04/2026 15:38:54,3153,E0,11100000,00000111,0 00000111 1
1776105534.582308,13/04/2026 15:38:54,3154,18,00011000,00011000,0 00011000 1
1776105534.582348,13/04/2026 15:38:54,3155,E0,11100000,00000111,0 00000111 1
1776105534.582388,13/04/2026 15:38:54,3156,98,10011000,00011001,0 00011001 1
1776105534.591479,13/04/2026 15:38:54,3157,1E,00011110,01111000,0 01111000 1
1776105534.591777,13/04/2026 15:38:54,3158,18,00011000,00011000,0 00011000 1
1776105534.591982,13/04/2026 15:38:54,3159,06,00000110,01100000,0 01100000 1
1776105534.592099,13/04/2026 15:38:54,3160,FE,11111110,01111111,0 01111111 1
1776105544.602067,13/04/2026 15:39:04,3161,00,00000000,00000000,0 00000000 1
1776105544.602237,13/04/2026 15:39:04,3162,18,00011000,00011000,0 00011000 1
1776105544.602290,13/04/2026 15:39:04,3163,E0,11100000,00000111,0 00000111 1
1776105544.602334,13/04/2026 15:39:04,3164,18,00011000,00011000,0 00011000 1
1776105544.602398,13/04/2026 15:39:04,3165,E0,11100000,00000111,0 00000111 1
1776105544.602439,13/04/2026 15:39:04,3166,98,10011000,00011001,0 00011001 1
1776105544.602478,13/04/2026 15:39:04,3167,E0,11100000,00000111,0 00000111 1
1776105544.602516,13/04/2026 15:39:04,3168,98,10011000,00011001,0 00011001 1
1776105544.602554,13/04/2026 15:39:04,3169,E0,11100000,00000111,0 00000111 1
1776105544.602591,13/04/2026 15:39:04,3170,18,00011000,00011000,0 00011000 1
1776105544.602629,13/04/2026 15:39:04,3171,E0,11100000,00000111,0 00000111 1
1776105544.602666,13/04/2026 15:39:04,3172,18,00011000,00011000,0 00011000 1
1776105544.602703,13/04/2026 15:39:04,3173,E0,11100000,00000111,0 00000111 1
1776105544.602742,13/04/2026 15:39:04,3174,18,00011000,00011000,0 00011000 1
1776105544.602780,13/04/2026 15:39:04,3175,E0,11100000,00000111,0 00000111 1
1776105544.602818,13/04/2026 15:39:04,3176,98,10011000,00011001,0 00011001 1
1776105544.611866,13/04/2026 15:39:04,3177,1E,00011110,01111000,0 01111000 1
1776105544.612104,13/04/2026 15:39:04,3178,18,00011000,00011000,0 00011000 1
1776105544.612288,13/04/2026 15:39:04,3179,06,00000110,01100000,0 01100000 1
1776105544.612419,13/04/2026 15:39:04,3180,FE,11111110,01111111,0 01111111 1
1776105554.622503,13/04/2026 15:39:14,3181,00,00000000,00000000,0 00000000 1
1776105554.622667,13/04/2026 15:39:14,3182,18,00011000,00011000,0 00011000 1
1776105554.622716,13/04/2026 15:39:14,3183,E0,11100000,00000111,0 00000111 1
1776105554.622760,13/04/2026 15:39:14,3184,18,00011000,00011000,0 00011000 1
1776105554.622800,13/04/2026 15:39:14,3185,E0,11100000,00000111,0 00000111 1
1776105554.622839,13/04/2026 15:39:14,3186,98,10011000,00011001,0 00011001 1
1776105554.622879,13/04/2026 15:39:14,3187,E0,11100000,00000111,0 00000111 1
1776105554.622917,13/04/2026 15:39:14,3188,98,10011000,00011001,0 00011001 1
1776105554.622956,13/04/2026 15:39:14,3189,E0,11100000,00000111,0 00000111 1
1776105554.622993,13/04/2026 15:39:14,3190,18,00011000,00011000,0 00011000 1
1776105554.623031,13/04/2026 15:39:14,3191,E0,11100000,00000111,0 00000111 1
1776105554.623068,13/04/2026 15:39:14,3192,18,00011000,00011000,0 00011000 1
1776105554.623106,13/04/2026 15:39:14,3193,E0,11100000,00000111,0 00000111 1
1776105554.623143,13/04/2026 15:39:14,3194,18,00011000,00011000,0 00011000 1
1776105554.623181,13/04/2026 15:39:14,3195,E0,11100000,00000111,0 00000111 1
1776105554.623219,13/04/2026 15:39:14,3196,98,10011000,00011001,0 00011001 1
1776105554.630149,13/04/2026 15:39:14,3197,1E,00011110,01111000,0 01111000 1
1776105554.630365,13/04/2026 15:39:14,3198,18,00011000,00011000,0 00011000 1
1776105554.630489,13/04/2026 15:39:14,3199,06,00000110,01100000,0 01100000 1
1776105554.630578,13/04/2026 15:39:14,3200,FE,11111110,01111111,0 01111111 1
1776105564.642914,13/04/2026 15:39:24,3201,00,00000000,00000000,0 00000000 1
1776105564.643081,13/04/2026 15:39:24,3202,18,00011000,00011000,0 00011000 1
1776105564.643136,13/04/2026 15:39:24,3203,E0,11100000,00000111,0 00000111 1
1776105564.643180,13/04/2026 15:39:24,3204,18,00011000,00011000,0 00011000 1
1776105564.643221,13/04/2026 15:39:24,3205,E0,11100000,00000111,0 00000111 1
1776105564.643262,13/04/2026 15:39:24,3206,98,10011000,00011001,0 00011001 1
1776105564.643302,13/04/2026 15:39:24,3207,E0,11100000,00000111,0 00000111 1
1776105564.643342,13/04/2026 15:39:24,3208,98,10011000,00011001,0 00011001 1
1776105564.643382,13/04/2026 15:39:24,3209,E0,11100000,00000111,0 00000111 1
1776105564.643421,13/04/2026 15:39:24,3210,18,00011000,00011000,0 00011000 1
1776105564.643461,13/04/2026 15:39:24,3211,E0,11100000,00000111,0 00000111 1
1776105564.643500,13/04/2026 15:39:24,3212,18,00011000,00011000,0 00011000 1
1776105564.643539,13/04/2026 15:39:24,3213,E0,11100000,00000111,0 00000111 1
1776105564.643579,13/04/2026 15:39:24,3214,18,00011000,00011000,0 00011000 1
1776105564.643618,13/04/2026 15:39:24,3215,E0,11100000,00000111,0 00000111 1
1776105564.643657,13/04/2026 15:39:24,3216,98,10011000,00011001,0 00011001 1
1776105564.650588,13/04/2026 15:39:24,3217,1E,00011110,01111000,0 01111000 1
1776105564.650810,13/04/2026 15:39:24,3218,18,00011000,00011000,0 00011000 1
1776105564.650928,13/04/2026 15:39:24,3219,06,00000110,01100000,0 01100000 1
1776105564.651013,13/04/2026 15:39:24,3220,FE,11111110,01111111,0 01111111 1
1776105574.663348,13/04/2026 15:39:34,3221,00,00000000,00000000,0 00000000 1
1776105574.663598,13/04/2026 15:39:34,3222,18,00011000,00011000,0 00011000 1
1776105574.663732,13/04/2026 15:39:34,3223,E0,11100000,00000111,0 00000111 1
1776105574.663875,13/04/2026 15:39:34,3224,18,00011000,00011000,0 00011000 1
1776105574.663990,13/04/2026 15:39:34,3225,E0,11100000,00000111,0 00000111 1
1776105574.664075,13/04/2026 15:39:34,3226,98,10011000,00011001,0 00011001 1
1776105574.664142,13/04/2026 15:39:34,3227,E0,11100000,00000111,0 00000111 1
1776105574.664200,13/04/2026 15:39:34,3228,98,10011000,00011001,0 00011001 1
1776105574.664255,13/04/2026 15:39:34,3229,E0,11100000,00000111,0 00000111 1
1776105574.664310,13/04/2026 15:39:34,3230,18,00011000,00011000,0 00011000 1
1776105574.664362,13/04/2026 15:39:34,3231,E0,11100000,00000111,0 00000111 1
1776105574.664420,13/04/2026 15:39:34,3232,18,00011000,00011000,0 00011000 1
1776105574.664470,13/04/2026 15:39:34,3233,E0,11100000,00000111,0 00000111 1
1776105574.664517,13/04/2026 15:39:34,3234,18,00011000,00011000,0 00011000 1
1776105574.664566,13/04/2026 15:39:34,3235,E0,11100000,00000111,0 00000111 1
1776105574.664614,13/04/2026 15:39:34,3236,98,10011000,00011001,0 00011001 1
1776105574.670992,13/04/2026 15:39:34,3237,1E,00011110,01111000,0 01111000 1
1776105574.671100,13/04/2026 15:39:34,3238,18,00011000,00011000,0 00011000 1
1776105574.671151,13/04/2026 15:39:34,3239,06,00000110,01100000,0 01100000 1
1776105574.671201,13/04/2026 15:39:34,3240,FE,11111110,01111111,0 01111111 1
1776105584.683777,13/04/2026 15:39:44,3241,00,00000000,00000000,0 00000000 1
1776105584.683959,13/04/2026 15:39:44,3242,18,00011000,00011000,0 00011000 1
1776105584.684012,13/04/2026 15:39:44,3243,E0,11100000,00000111,0 00000111 1
1776105584.684056,13/04/2026 15:39:44,3244,18,00011000,00011000,0 00011000 1
1776105584.684095,13/04/2026 15:39:44,3245,E0,11100000,00000111,0 00000111 1
1776105584.684134,13/04/2026 15:39:44,3246,98,10011000,00011001,0 00011001 1
1776105584.684173,13/04/2026 15:39:44,3247,E0,11100000,00000111,0 00000111 1
1776105584.684211,13/04/2026 15:39:44,3248,98,10011000,00011001,0 00011001 1
1776105584.684248,13/04/2026 15:39:44,3249,E0,11100000,00000111,0 00000111 1
1776105584.684285,13/04/2026 15:39:44,3250,18,00011000,00011000,0 00011000 1
1776105584.684323,13/04/2026 15:39:44,3251,E0,11100000,00000111,0 00000111 1
1776105584.684361,13/04/2026 15:39:44,3252,18,00011000,00011000,0 00011000 1
1776105584.684397,13/04/2026 15:39:44,3253,E0,11100000,00000111,0 00000111 1
1776105584.684434,13/04/2026 15:39:44,3254,18,00011000,00011000,0 00011000 1
1776105584.684472,13/04/2026 15:39:44,3255,E0,11100000,00000111,0 00000111 1
1776105584.684509,13/04/2026 15:39:44,3256,98,10011000,00011001,0 00011001 1
1776105584.691442,13/04/2026 15:39:44,3257,1E,00011110,01111000,0 01111000 1
1776105584.691676,13/04/2026 15:39:44,3258,18,00011000,00011000,0 00011000 1
1776105584.691805,13/04/2026 15:39:44,3259,06,00000110,01100000,0 01100000 1
1776105584.691899,13/04/2026 15:39:44,3260,FE,11111110,01111111,0 01111111 1
1776105594.704208,13/04/2026 15:39:54,3261,00,00000000,00000000,0 00000000 1
1776105594.704447,13/04/2026 15:39:54,3262,18,00011000,00011000,0 00011000 1
1776105594.704581,13/04/2026 15:39:54,3263,E0,11100000,00000111,0 00000111 1
1776105594.704712,13/04/2026 15:39:54,3264,18,00011000,00011000,0 00011000 1
1776105594.704824,13/04/2026 15:39:54,3265,E0,11100000,00000111,0 00000111 1
1776105594.704906,13/04/2026 15:39:54,3266,98,10011000,00011001,0 00011001 1
1776105594.704968,13/04/2026 15:39:54,3267,E0,11100000,00000111,0 00000111 1
1776105594.705024,13/04/2026 15:39:54,3268,98,10011000,00011001,0 00011001 1
1776105594.705078,13/04/2026 15:39:54,3269,E0,11100000,00000111,0 00000111 1
1776105594.705139,13/04/2026 15:39:54,3270,18,00011000,00011000,0 00011000 1
1776105594.705190,13/04/2026 15:39:54,3271,E0,11100000,00000111,0 00000111 1
1776105594.705244,13/04/2026 15:39:54,3272,18,00011000,00011000,0 00011000 1
1776105594.705297,13/04/2026 15:39:54,3273,E0,11100000,00000111,0 00000111 1
1776105594.705345,13/04/2026 15:39:54,3274,18,00011000,00011000,0 00011000 1
1776105594.705393,13/04/2026 15:39:54,3275,E0,11100000,00000111,0 00000111 1
1776105594.705441,13/04/2026 15:39:54,3276,98,10011000,00011001,0 00011001 1
1776105594.711877,13/04/2026 15:39:54,3277,1E,00011110,01111000,0 01111000 1
1776105594.711992,13/04/2026 15:39:54,3278,18,00011000,00011000,0 00011000 1
1776105594.712047,13/04/2026 15:39:54,3279,06,00000110,01100000,0 01100000 1
1776105594.712098,13/04/2026 15:39:54,3280,FE,11111110,01111111,0 01111111 1
1776105604.724643,13/04/2026 15:40:04,3281,00,00000000,00000000,0 00000000 1
1776105604.724808,13/04/2026 15:40:04,3282,18,00011000,00011000,0 00011000 1
1776105604.724862,13/04/2026 15:40:04,3283,E0,11100000,00000111,0 00000111 1
1776105604.724908,13/04/2026 15:40:04,3284,18,00011000,00011000,0 00011000 1
1776105604.724949,13/04/2026 15:40:04,3285,E0,11100000,00000111,0 00000111 1
1776105604.724991,13/04/2026 15:40:04,3286,98,10011000,00011001,0 00011001 1
1776105604.725032,13/04/2026 15:40:04,3287,E0,11100000,00000111,0 00000111 1
1776105604.725072,13/04/2026 15:40:04,3288,98,10011000,00011001,0 00011001 1
1776105604.725111,13/04/2026 15:40:04,3289,E0,11100000,00000111,0 00000111 1
1776105604.725150,13/04/2026 15:40:04,3290,18,00011000,00011000,0 00011000 1
1776105604.725190,13/04/2026 15:40:04,3291,E0,11100000,00000111,0 00000111 1
1776105604.725229,13/04/2026 15:40:04,3292,18,00011000,00011000,0 00011000 1
1776105604.725268,13/04/2026 15:40:04,3293,E0,11100000,00000111,0 00000111 1
1776105604.725307,13/04/2026 15:40:04,3294,18,00011000,00011000,0 00011000 1
1776105604.725347,13/04/2026 15:40:04,3295,E0,11100000,00000111,0 00000111 1
1776105604.725386,13/04/2026 15:40:04,3296,98,10011000,00011001,0 00011001 1
1776105604.734507,13/04/2026 15:40:04,3297,1E,00011110,01111000,0 01111000 1
1776105604.734799,13/04/2026 15:40:04,3298,18,00011000,00011000,0 00011000 1
1776105604.735002,13/04/2026 15:40:04,3299,06,00000110,01100000,0 01100000 1
1776105604.735133,13/04/2026 15:40:04,3300,FE,11111110,01111111,0 01111111 1
1776105614.745095,13/04/2026 15:40:14,3301,00,00000000,00000000,0 00000000 1
1776105614.745270,13/04/2026 15:40:14,3302,18,00011000,00011000,0 00011000 1
1776105614.745323,13/04/2026 15:40:14,3303,E0,11100000,00000111,0 00000111 1
1776105614.745367,13/04/2026 15:40:14,3304,18,00011000,00011000,0 00011000 1
1776105614.745408,13/04/2026 15:40:14,3305,E0,11100000,00000111,0 00000111 1
1776105614.745447,13/04/2026 15:40:14,3306,98,10011000,00011001,0 00011001 1
1776105614.745488,13/04/2026 15:40:14,3307,E0,11100000,00000111,0 00000111 1
1776105614.745527,13/04/2026 15:40:14,3308,98,10011000,00011001,0 00011001 1
1776105614.745567,13/04/2026 15:40:14,3309,E0,11100000,00000111,0 00000111 1
1776105614.745607,13/04/2026 15:40:14,3310,18,00011000,00011000,0 00011000 1
1776105614.745646,13/04/2026 15:40:14,3311,E0,11100000,00000111,0 00000111 1
1776105614.745684,13/04/2026 15:40:14,3312,18,00011000,00011000,0 00011000 1
1776105614.745724,13/04/2026 15:40:14,3313,E0,11100000,00000111,0 00000111 1
1776105614.745763,13/04/2026 15:40:14,3314,18,00011000,00011000,0 00011000 1
1776105614.745802,13/04/2026 15:40:14,3315,E0,11100000,00000111,0 00000111 1
1776105614.745841,13/04/2026 15:40:14,3316,98,10011000,00011001,0 00011001 1
1776105614.755119,13/04/2026 15:40:14,3317,1E,00011110,01111000,0 01111000 1
1776105614.755417,13/04/2026 15:40:14,3318,18,00011000,00011000,0 00011000 1
1776105614.755612,13/04/2026 15:40:14,3319,06,00000110,01100000,0 01100000 1
1776105614.755729,13/04/2026 15:40:14,3320,FE,11111110,01111111,0 01111111 1
1776105624.765512,13/04/2026 15:40:24,3321,00,00000000,00000000,0 00000000 1
1776105624.765683,13/04/2026 15:40:24,3322,18,00011000,00011000,0 00011000 1
1776105624.765743,13/04/2026 15:40:24,3323,E0,11100000,00000111,0 00000111 1
1776105624.765785,13/04/2026 15:40:24,3324,18,00011000,00011000,0 00011000 1
1776105624.765824,13/04/2026 15:40:24,3325,E0,11100000,00000111,0 00000111 1
1776105624.765862,13/04/2026 15:40:24,3326,98,10011000,00011001,0 00011001 1
1776105624.765900,13/04/2026 15:40:24,3327,E0,11100000,00000111,0 00000111 1
1776105624.765939,13/04/2026 15:40:24,3328,98,10011000,00011001,0 00011001 1
1776105624.765976,13/04/2026 15:40:24,3329,E0,11100000,00000111,0 00000111 1
1776105624.766014,13/04/2026 15:40:24,3330,18,00011000,00011000,0 00011000 1
1776105624.766052,13/04/2026 15:40:24,3331,E0,11100000,00000111,0 00000111 1
1776105624.766090,13/04/2026 15:40:24,3332,18,00011000,00011000,0 00011000 1
1776105624.766127,13/04/2026 15:40:24,3333,E0,11100000,00000111,0 00000111 1
1776105624.766165,13/04/2026 15:40:24,3334,18,00011000,00011000,0 00011000 1
1776105624.766203,13/04/2026 15:40:24,3335,E0,11100000,00000111,0 00000111 1
1776105624.766241,13/04/2026 15:40:24,3336,98,10011000,00011001,0 00011001 1
1776105624.775331,13/04/2026 15:40:24,3337,1E,00011110,01111000,0 01111000 1
1776105624.775630,13/04/2026 15:40:24,3338,18,00011000,00011000,0 00011000 1
1776105624.775875,13/04/2026 15:40:24,3339,06,00000110,01100000,0 01100000 1
1776105624.776018,13/04/2026 15:40:24,3340,FE,11111110,01111111,0 01111111 1
1776105634.785959,13/04/2026 15:40:34,3341,00,00000000,00000000,0 00000000 1
1776105634.786127,13/04/2026 15:40:34,3342,18,00011000,00011000,0 00011000 1
1776105634.786184,13/04/2026 15:40:34,3343,E0,11100000,00000111,0 00000111 1
1776105634.786228,13/04/2026 15:40:34,3344,18,00011000,00011000,0 00011000 1
1776105634.786270,13/04/2026 15:40:34,3345,E0,11100000,00000111,0 00000111 1
1776105634.786312,13/04/2026 15:40:34,3346,98,10011000,00011001,0 00011001 1
